State  Code,District Code,Sub District Code,Geographic Subdivision,Name,Total/Rural/Urban,NV_Inhabited,NV_Uninhabited,Number of towns,Number of households,P_Total,P_Males,P_Females,Area(sq.km),Population per sq. km.
8.0,121,00623,SUB-DISTRICT,Nainwa,Total,190,0,1.0,39370.0,196070,102334,93736,1192.0174345780295,164.0
8.0,121,00623,SUB-DISTRICT,Nainwa,Rural,190,0,0.0,35758.0,176585,92236,84349,1183.5174345780295,149.0
8.0,121,00623,SUB-DISTRICT,Nainwa,Urban,0,0,1.0,3612.0,19485,10098,9387,8.5,2292.0
8.0,121,00624,SUB-DISTRICT,Indragarh,Total,116,3,3.0,26395.0,127715,66461,61254,644.1306142451346,198.0
8.0,121,00624,SUB-DISTRICT,Indragarh,Rural,116,3,0.0,18155.0,87066,45457,41609,603.1306142451346,144.0
8.0,121,00624,SUB-DISTRICT,Indragarh,Urban,0,0,3.0,8240.0,40649,21004,19645,41.0,991.0
8.0,121,00625,SUB-DISTRICT,Keshoraipatan,Total,112,1,2.0,30006.0,153987,79664,74323,697.645527158261,221.0
8.0,121,00625,SUB-DISTRICT,Keshoraipatan,Rural,112,1,0.0,21231.0,108612,56203,52409,607.745527158261,179.0
8.0,121,00625,SUB-DISTRICT,Keshoraipatan,Urban,0,0,2.0,8775.0,45375,23461,21914,89.9,505.0
8.0,121,00626,SUB-DISTRICT,Bundi,Total,265,2,3.0,79686.0,411533,213602,197931,1886.434418978583,218.0
8.0,121,00626,SUB-DISTRICT,Bundi,Rural,265,2,0.0,57016.0,295974,153596,142378,1847.724418978583,160.0
8.0,121,00626,SUB-DISTRICT,Bundi,Urban,0,0,3.0,22670.0,115559,60006,55553,38.71,2985.0
8.0,122,00000,DISTRICT,Bhilwara,Total,1790,44,9.0,498125.0,2408523,1220736,1187787,10455.0,230.0
8.0,122,00000,DISTRICT,Bhilwara,Rural,1790,44,0.0,394065.0,1895869,955378,940491,10143.82,187.0
8.0,122,00000,DISTRICT,Bhilwara,Urban,0,0,9.0,104060.0,512654,265358,247296,311.18,1647.0
8.0,122,00627,SUB-DISTRICT,Asind,Total,209,0,1.0,52901.0,254130,127206,126924,1131.1055969267504,225.0
8.0,122,00627,SUB-DISTRICT,Asind,Rural,209,0,0.0,49894.0,237519,118766,118753,1106.1055969267504,215.0
8.0,122,00627,SUB-DISTRICT,Asind,Urban,0,0,1.0,3007.0,16611,8440,8171,25.0,664.0
8.0,122,00628,SUB-DISTRICT,Hurda,Total,82,0,1.0,27366.0,138643,71122,67521,610.6701298459318,227.0
8.0,122,00628,SUB-DISTRICT,Hurda,Rural,82,0,0.0,21896.0,111428,56836,54592,598.6701298459318,186.0
8.0,122,00628,SUB-DISTRICT,Hurda,Urban,0,0,1.0,5470.0,27215,14286,12929,12.0,2268.0
8.0,122,00629,SUB-DISTRICT,Shahpura,Total,162,4,1.0,41705.0,207020,105147,101873,1128.420535155592,183.0
8.0,122,00629,SUB-DISTRICT,Shahpura,Rural,162,4,0.0,36034.0,176700,89868,86832,1100.130535155592,161.0
8.0,122,00629,SUB-DISTRICT,Shahpura,Urban,0,0,1.0,5671.0,30320,15279,15041,28.29,1072.0
8.0,122,00630,SUB-DISTRICT,Banera  ,Total,87,5,0.0,24970.0,123714,62298,61416,660.7843715516484,187.0
8.0,122,00630,SUB-DISTRICT,Banera  ,Rural,87,5,0.0,24970.0,123714,62298,61416,660.7843715516484,187.0
8.0,122,00630,SUB-DISTRICT,Banera  ,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
8.0,122,00631,SUB-DISTRICT,Mandal  ,Total,212,3,0.0,49211.0,235640,115728,119912,1218.8210704625528,193.0
8.0,122,00631,SUB-DISTRICT,Mandal  ,Rural,212,3,0.0,49211.0,235640,115728,119912,1218.8210704625528,193.0
8.0,122,00631,SUB-DISTRICT,Mandal  ,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
8.0,122,00632,SUB-DISTRICT,Raipur,Total,89,3,0.0,19936.0,97869,48256,49613,508.4408088984616,192.0
8.0,122,00632,SUB-DISTRICT,Raipur,Rural,89,3,0.0,19936.0,97869,48256,49613,508.4408088984616,192.0
8.0,122,00632,SUB-DISTRICT,Raipur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
8.0,122,00633,SUB-DISTRICT,Sahara,Total,103,4,1.0,27855.0,135086,66847,68239,659.3433538443471,205.0
8.0,122,00633,SUB-DISTRICT,Sahara,Rural,103,4,0.0,24244.0,116309,57267,59042,644.3433538443471,181.0
8.0,122,00633,SUB-DISTRICT,Sahara,Urban,0,0,1.0,3611.0,18777,9580,9197,15.0,1252.0
8.0,122,00634,SUB-DISTRICT,Bhilwara,Total,143,1,2.0,115152.0,557761,287332,270429,969.0481235416116,576.0
8.0,122,00634,SUB-DISTRICT,Bhilwara,Rural,143,1,0.0,38462.0,186600,94360,92240,831.6581235416116,224.0
8.0,122,00634,SUB-DISTRICT,Bhilwara,Urban,0,0,2.0,76690.0,371161,192972,178189,137.39,2702.0
8.0,122,00635,SUB-DISTRICT,Kotri,Total,180,0,0.0,35908.0,174701,88901,85800,932.2036851837059,187.0
8.0,122,00635,SUB-DISTRICT,Kotri,Rural,180,0,0.0,35908.0,174701,88901,85800,932.2036851837059,187.0
8.0,122,00635,SUB-DISTRICT,Kotri,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
8.0,122,00636,SUB-DISTRICT,Jahazpur,Total,228,9,1.0,46557.0,217773,112051,105722,1076.5646317604753,202.0
8.0,122,00636,SUB-DISTRICT,Jahazpur,Rural,228,9,0.0,42693.0,197187,101513,95674,1071.5646317604753,184.0
8.0,122,00636,SUB-DISTRICT,Jahazpur,Urban,0,0,1.0,3864.0,20586,10538,10048,5.0,4117.0
8.0,122,00637,SUB-DISTRICT,Mandalgarh,Total,183,5,1.0,37825.0,176703,90276,86427,929.3527508706997,190.0
8.0,122,00637,SUB-DISTRICT,Mandalgarh,Rural,183,5,0.0,35008.0,162859,83228,79631,845.3527508706997,193.0
8.0,122,00637,SUB-DISTRICT,Mandalgarh,Urban,0,0,1.0,2817.0,13844,7048,6796,84.0,165.0
8.0,122,00638,SUB-DISTRICT,Beejoliya,Total,112,10,1.0,18739.0,89483,45572,43911,630.2534568178182,142.0
8.0,122,00638,SUB-DISTRICT,Beejoliya,Rural,112,10,0.0,15809.0,75343,38357,36986,625.7534568178182,120.0
8.0,122,00638,SUB-DISTRICT,Beejoliya,Urban,0,0,1.0,2930.0,14140,7215,6925,4.5,3142.0
8.0,123,00000,DISTRICT,Rajsamand,Total,1037,13,9.0,243078.0,1156597,581339,575258,4655.0,248.0
